Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-470-SR,UHP-T-475-SR,UHP-T-480-SR,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-545-SR,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-625-EP,UHP-T-630-EP,UHP-T-630-SR,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
637.5,3.54E-05,0.009662162,0,0.002199234,0,0,0,0,0.004790419,0.006693548,0.00239,0.123597544,0.123597544,0.003388158,0.306891833,0.29,0.999,0.804197873,0.375,0.183138,0.003207014
638,0,0.009831081,0,0.002203065,0.0000396,0,0,0,0.004790419,0.006733871,0.0022,0.122396188,0.122396188,0.003161184,0.280422107,0.268,0.994,0.763259247,0.388,0.189357,0.002979062
638.5,0,0.01,0,0.002264368,0.0000934,0,0,0,0.004790419,0.006733871,0.00206,0.120917638,0.120917638,0.002973684,0.256224585,0.247,0.986,0.720519551,0.402,0.196959,0.002766132
639,5.16E-05,0.009797297,0,0.002321839,0.0000515,0,0,0,0.004820359,0.006814516,0.00191,0.119097842,0.119097842,0.002776316,0.234054787,0.228,0.974,0.676750672,0.417,0.20387,0.002485273
639.5,5.93E-05,0.009459459,0,0.002360153,0,0,0,0,0.004820359,0.006854839,0.0018,0.117271588,0.117271588,0.002575658,0.214001878,0.212,0.958,0.63283885,0.432,0.212854,0.002617211
640,0,0.009324324,0,0.002367816,0,0,0,0,0.004820359,0.006935484,0.00168,0.115317232,0.115317232,0.002361842,0.195726464,0.197,0.94,0.589927623,0.448,0.220456,0.002054187
640.5,0,0.009290541,0,0.002375479,0,0,0,0,0.004790419,0.006975806,0.00154,0.113061998,0.113061998,0.002180921,0.179021458,0.183,0.918,0.548560171,0.464,0.22944,0.001608732
641,0,0.009290541,0,0.002390805,2.89E-07,0,0,0,0.004790419,0.007056452,0.0014,0.111038209,0.111038209,0.002042763,0.163777565,0.169,0.893,0.509251086,0.48,0.238424,0.001691031
641.5,3.00E-07,0.009256757,0,0.002429119,0,0,0,0,0.004790419,0.007137097,0.00127,0.109600027,0.109600027,0.001957237,0.14980208,0.156,0.867,0.472400605,0.496,0.246717,0.0025323
642,4.41E-05,0.009459459,0,0.002440613,0,0,0,0,0.004760479,0.007217742,0.00128,0.108949831,0.108949831,0.001835526,0.137040353,0.143,0.839,0.43780861,0.512,0.25501,0.003816412
642.5,0.000041063,0.009594595,0,0.002440613,0,0,0,0,0.004760479,0.00733871,0.00128,0.108722693,0.108722693,0.001690789,0.125552785,0.132,0.809,0.405646631,0.527,0.263303,0.004378783
643,0.000116295,0.009594595,0,0.00240613,0,0,0,0,0.004730539,0.007379032,0.00137,0.107273746,0.107273746,0.001546053,0.115230081,0.122,0.778,0.375771727,0.543,0.272979,0.005097259
643.5,0.000225997,0.009493243,0,0.002402299,0,0,0,0,0.004730539,0.007459677,0.00137,0.106125138,0.106125138,0.001444079,0.105830639,0.113,0.745,0.347898012,0.559,0.281272,0.005480664
644,0.000225097,0.009459459,0,0.002402299,0,0,0,0,0.004700599,0.007540323,0.00135,0.105218739,0.105218739,0.001348684,0.097222154,0.106,0.711,0.321996898,0.574,0.290256,0.005912402
644.5,0.000120791,0.009662162,0,0.002402299,0,0,0,0,0.004730539,0.007580645,0.00136,0.104690185,0.104690185,0.00125,0.089324092,0.0991,0.676,0.297782502,0.59,0.299931,0.006778492
645,0.000169348,0.009898649,0,0.002371648,0,0,0,0,0.004730539,0.00766129,0.0013,0.103605628,0.103605628,0.001121711,0.082145081,0.0922,0.639,0.274886032,0.606,0.311679,0.007165816
645.5,0.000264961,0.009966216,0,0.002321839,0,0,0,0,0.004730539,0.007701613,0.00129,0.102819257,0.102819257,0.000947368,0.075532683,0.0856,0.602,0.253464724,0.622,0.323428,0.007317349
646,0.000398042,0.009831081,0,0.002291188,0,0,0,0,0.004700599,0.007782258,0.00123,0.102609342,0.102609342,0.000789474,0.069541546,0.0796,0.564,0.233235554,0.639,0.333794,0.00678633
646.5,0.000625237,0.009797297,0,0.002275862,0,0,0,0,0.004670659,0.007822581,0.00117,0.101282038,0.101282038,0.000677632,0.064188926,0.074,0.526,0.214127051,0.657,0.342778,0.006568828
647,0.000719652,0.00972973,0,0.002264368,0,0,0,0,0.004730539,0.007903226,0.00122,0.101369772,0.101369772,0.000608553,0.059244728,0.0685,0.49,0.19634505,0.677,0.353144,0.007017548
647.5,0.000796083,0.009560811,0,0.002233716,0,0,0,0,0.004730539,0.007943548,0.00124,0.098494484,0.098494484,0.000532895,0.05467156,0.0638,0.454,0.179718021,0.698,0.364202,0.007820935
648,0.000815566,0.009358108,0,0.002241379,0,0,0,0,0.004700599,0.007903226,0.00125,0.097244686,0.097244686,0.000476974,0.050394641,0.0599,0.42,0.164386049,0.72,0.377332,0.008617137
648.5,0.000773304,0.009493243,0,0.002195402,0,0,0,0,0.004640719,0.007862903,0.00127,0.0959486,0.0959486,0.000375,0.046457115,0.0562,0.388,0.150217625,0.744,0.389772,0.009375455
649,0.00076611,0.009527027,0,0.002176245,0,0,0,0,0.004610778,0.007822581,0.00129,0.095509933,0.095509933,0.000300987,0.042945267,0.0529,0.359,0.137152715,0.768,0.402903,0.009616471
649.5,0.0007781,0.009425676,0,0.002206897,0,0,0,0,0.004610778,0.007822581,0.00132,0.095142852,0.095142852,0.000266447,0.039807326,0.0502,0.331,0.125294236,0.793,0.415342,0.010297717
650,0.000832051,0.009594595,0,0.002176245,0,0,0,0,0.004580838,0.007782258,0.00136,0.093693905,0.093693905,0.000200987,0.03693112,0.0474,0.306,0.114496387,0.818,0.427091,0.011043625
650.5,0.000857828,0.009898649,0,0.002126437,0,0,0,0,0.004610778,0.007782258,0.00145,0.093908664,0.093908664,0.000131908,0.034287887,0.0445,0.283,0.104713428,0.843,0.438839,0.012238254
651,0.00081107,0.009898649,0,0.002137931,0,0,0,0,0.004610778,0.007701613,0.00154,0.091671192,0.091671192,0.000119408,0.031903512,0.0416,0.261,0.095896758,0.868,0.45197,0.012835242
651.5,0.000730442,0.009864865,0,0.00210728,0,0,0,0,0.004550898,0.007620968,0.00162,0.092009208,0.092009208,7.83E-05,0.029671576,0.0389,0.241,0.088009211,0.891,0.465791,0.013281351
652,0.000682186,0.01,0,0.00205364,0,0,0,0,0.004520958,0.007580645,0.00161,0.089978422,0.089978422,4.90E-05,0.027592079,0.0363,0.223,0.081042212,0.912,0.478922,0.013327725
652.5,0.000713358,0.010168919,0,0.002019157,0,0,0,0,0.004520958,0.0075,0.00151,0.088632279,0.088632279,4.01E-05,0.025717655,0.0338,0.205,0.074887124,0.932,0.492053,0.013469461
653,0.000811669,0.010067568,0,0.00210728,0,0,0,0,0.004520958,0.007379032,0.00149,0.08752081,0.08752081,0.000127961,0.024073328,0.0317,0.189,0.069246627,0.949,0.505874,0.014095188
653.5,0.000784094,0.01,0,0.002203065,0,0,0,0,0.004491018,0.007258065,0.00148,0.086149908,0.086149908,0.000203289,0.02253427,0.0297,0.174,0.064040675,0.964,0.519696,0.015131099
654,0.000690878,0.010067568,0,0.002268199,0,0,0,0,0.004431138,0.007096774,0.00152,0.085671411,0.085671411,0.000252303,0.021031165,0.028,0.16,0.05938362,0.976,0.534209,0.016530167
654.5,0.000731042,0.009831081,0,0.002275862,0,0,0,0,0.004371257,0.006975806,0.0015,0.083321447,0.083321447,0.000271053,0.019561999,0.0263,0.147,0.055052474,0.986,0.548721,0.017774437
655,0.000723848,0.009527027,0,0.002214559,0,0,0,0,0.004341317,0.006935484,0.00146,0.081408536,0.081408536,0.000269079,0.018242683,0.0248,0.135,0.051124424,0.993,0.563234,0.018362933
655.5,0.000713358,0.009358108,0,0.002218391,0,0,0,0,0.004311377,0.006895161,0.00139,0.078977297,0.078977297,0.000361842,0.017064876,0.0234,0.124,0.047513706,0.998,0.577056,0.019117986
656,0.000700769,0.009391892,0,0.002195402,0,0,0,0,0.004341317,0.006814516,0.00132,0.078349169,0.078349169,0.000440789,0.015938842,0.0222,0.114,0.044166001,1,0.59226,0.018850191
656.5,0.000654611,0.009290541,0,0.002130268,0,0,0,0,0.004341317,0.006774194,0.00126,0.077908888,0.077908888,0.000457237,0.014871194,0.0209,0.105,0.041026992,1,0.608846,0.01994358
657,0.000618343,0.009391892,0,0.00210728,0,0,0,0,0.004341317,0.006653226,0.0012,0.076949741,0.076949741,0.000493421,0.013942179,0.0198,0.0973,0.038070949,0.998,0.624741,0.019788781
657.5,0.000631831,0.009628378,0,0.002149425,0,0,0,0,0.004371257,0.006572581,0.0012,0.075490567,0.075490567,0.000565789,0.013110093,0.0188,0.0899,0.035220683,0.995,0.641327,0.020545793
658,0.000542811,0.009594595,0,0.002172414,0,0,0,0,0.004431138,0.006612903,0.00127,0.072963522,0.072963522,0.000641447,0.012307631,0.0178,0.0832,0.032621995,0.99,0.656531,0.020566694
658.5,0.000511639,0.009527027,0,0.00216092,0,0,0,0,0.004491018,0.006653226,0.00124,0.071227692,0.071227692,0.000684211,0.011622807,0.0169,0.0769,0.03026974,0.983,0.673117,0.02068361
659,0.000591368,0.009425676,0,0.002057471,0,0,0,0,0.004580838,0.006653226,0.00118,0.06993645,0.06993645,0.000648026,0.011090709,0.0161,0.0711,0.028017257,0.974,0.689012,0.021508551
659.5,0.000635728,0.009358108,0,0.001969349,0,0,0,0,0.004580838,0.006612903,0.0012,0.06925073,0.06925073,0.000625,0.010600315,0.0154,0.0658,0.025933161,0.964,0.702833,0.022641783
660,0.000605155,0.009155405,0,0.001954023,0,0,0,0,0.004610778,0.006572581,0.00124,0.066969123,0.066969123,0.000641447,0.010140122,0.0147,0.061,0.02383277,0.951,0.723566,0.024594078
660.5,0.000539514,0.008986486,0,0.001938697,0.0000827,0,0,0,0.004640719,0.006491935,0.00128,0.065014228,0.065014228,0.000654605,0.009636211,0.014,0.0565,0.021853593,0.937,0.737388,0.025057821
661,0.000449595,0.00875,0,0.001908046,0.0000804,0,0,0,0.004640719,0.00641129,0.00122,0.064128282,0.064128282,0.000644737,0.009129424,0.0134,0.0524,0.020061956,0.921,0.751209,0.025217192
661.5,0.000381856,0.008547297,0,0.001934866,0.0000772,0,0,0,0.004610778,0.006290323,0.00115,0.063692307,0.063692307,0.000664474,0.008641331,0.0128,0.0487,0.018594512,0.901,0.765031,0.026448398
662,0.000313218,0.008513514,0,0.001950192,0.0000688,0,0,0,0.004670659,0.006290323,0.00112,0.065328023,0.065328023,0.000648026,0.008186603,0.0121,0.0454,0.017329475,0.877,0.785764,0.02768287
662.5,0.00027785,0.008513514,0,0.00202682,0.000181,0,0,0,0.004730539,0.006290323,0.00109,0.063982957,0.063982957,0.000664474,0.007764951,0.0115,0.0423,0.016213954,0.85,0.799585,0.029825234
663,0.000231991,0.008614865,0,0.001957854,0.000296,0,0,0,0.004790419,0.006370968,0.001,0.063037266,0.063037266,0.000559211,0.007379252,0.0111,0.0395,0.015144747,0.82,0.813407,0.030423528
663.5,0.000234988,0.008885135,0,0.001862069,0.000238,0,0,0,0.004850299,0.006451613,0.000967,0.060739512,0.060739512,0.000434211,0.006952711,0.0107,0.0369,0.014057529,0.786,0.827229,0.031989152
664,0.000282046,0.009256757,0,0.001842912,0.000121,0,0,0,0.00488024,0.006491935,0.000915,0.059369687,0.059369687,0.000381579,0.006501434,0.0102,0.0345,0.013123545,0.75,0.84105,0.032563933
664.5,0.000282046,0.009594595,0,0.001873563,0,0,0,0,0.00494012,0.006532258,0.000778,0.058435299,0.058435299,0.000368421,0.00611746,0.00968,0.0323,0.012309919,0.711,0.854872,0.033565227
665,0.000331801,0.009898649,0,0.001965517,0,0,0,0,0.00491018,0.006491935,0.000685,0.057669919,0.057669919,0.000378289,0.005721982,0.00915,0.0302,0.011650956,0.671,0.868694,0.034774226
665.5,0.000261065,0.010033784,0,0.002019157,0,0,0,0,0.00497006,0.006532258,0.000653,0.057778106,0.057778106,0.000326974,0.005399847,0.00859,0.0283,0.011126644,0.63,0.882516,0.03607336
666,0.000303627,0.010033784,0,0.002057471,0,0,0,0,0.005,0.006572581,0.000716,0.055493269,0.055493269,0.000282566,0.005138112,0.00808,0.0266,0.010569455,0.588,0.896337,0.037098168
666.5,0.000265261,0.009763514,0,0.002065134,0,0,0,0,0.005,0.006612903,0.000752,0.055141797,0.055141797,0.000236184,0.004883568,0.00774,0.025,0.01000998,0.548,0.910159,0.038583453
667,0.000267959,0.009459459,0,0.001961686,0,0,0,0,0.00494012,0.006612903,0.000719,0.052827896,0.052827896,0.0001125,0.00463679,0.0075,0.0234,0.009379605,0.509,0.923981,0.039638306
667.5,0.000252073,0.009358108,0,0.001896552,0,0,0,0,0.00491018,0.006693548,0.000649,0.052931238,0.052931238,3.24E-05,0.004411583,0.00728,0.022,0.008812125,0.471,0.937802,0.041644813
668,0.000178939,0.009391892,0,0.001869732,0,0,0,0,0.00488024,0.006693548,0.000503,0.05248988,0.05248988,-2.81E-05,0.004223479,0.00704,0.0207,0.008284097,0.436,0.944713,0.043069354
668.5,0.00015586,0.009493243,0,0.001881226,0,0,0,0,0.004820359,0.006653226,0.000443,0.05143977,0.05143977,-6.71E-05,0.003991081,0.00687,0.0195,0.007881858,0.402,0.951624,0.044742097
669,5.10E-06,0.009628378,0,0.001969349,0,0,0,0,0.004760479,0.006612903,0.000401,0.050779347,0.050779347,-4.70E-05,0.00371324,0.00665,0.0184,0.007403573,0.372,0.958535,0.046364545
669.5,0,0.009797297,0,0.001988506,0,0,0,0,0.004670659,0.006572581,0.000378,0.049273347,0.049273347,-7.47E-05,0.003449204,0.00642,0.0173,0.006916712,0.344,0.972357,0.048056882
670,0,0.009628378,0,0.001992337,0,0,0,0,0.004580838,0.006612903,0.000331,0.048485899,0.048485899,-0.000102961,0.00323694,0.00623,0.0164,0.0064147,0.318,0.979267,0.050000033
670.5,0,0.009459459,0,0.00197318,0,0,0,0,0.004520958,0.006653226,0.000199,0.046595594,0.046595594,-0.000134539,0.003101471,0.00604,0.0155,0.005969292,0.294,0.986178,0.051687144
671,0,0.009189189,0,0.001969349,0,0,0,0,0.004520958,0.006814516,0,0.045166562,0.045166562,-0.000140789,0.002989299,0.00576,0.0146,0.005555903,0.272,0.993089,0.052733506
671.5,0,0.009121622,0,0.001965517,0,0,0,0,0.004550898,0.006935484,0,0.044146593,0.044146593,-0.000135526,0.002823054,0.00554,0.0138,0.005187684,0.252,1,0.054655755
672,0,0.009054054,0,0.001984674,0,0,0,0,0.004520958,0.006935484,0,0.04340382,0.04340382,-0.000111184,0.002644154,0.00528,0.0131,0.004903601,0.234,1,0.056700145
672.5,0,0.009087838,0,0.001977011,0,0,0,0,0.004431138,0.006854839,0,0.042918326,0.042918326,-0.000132895,0.002421823,0.00502,0.0123,0.004677095,0.217,1,0.059926755
673,0.000105505,0.009256757,0,0.002,0,0,0,0,0.004371257,0.006814516,0,0.042582463,0.042582463,-0.000164474,0.002220201,0.00475,0.0116,0.004439325,0.202,1,0.061971145
673.5,0.000184634,0.009358108,0,0.002003831,0.0000451,0,0,0,0.004311377,0.006774194,0,0.042025921,0.042025921,-0.000207566,0.002134778,0.00473,0.011,0.004137517,0.188,1,0.064524999
674,0.000306624,0.009493243,0,0.002038314,0.000108,0,0,0,0.004311377,0.006774194,0,0.041571106,0.041571106,-0.000222039,0.002173031,0.00458,0.0104,0.003913784,0.175,0.993089,0.066301594
674.5,0.000523629,0.009662162,0,0.002007663,0.000188,0,0,0,0.004311377,0.006814516,0,0.041299294,0.041299294,-0.000292105,0.002176483,0.00434,0.00981,0.003786223,0.164,0.986178,0.068875043
675,0.000754121,0.009831081,0,0.001977011,0.000319,0,0,0,0.004371257,0.006854839,0,0.040597427,0.040597427,-0.000328947,0.00211148,0.00416,0.00929,0.003719469,0.153,0.979267,0.070971686
675.5,0.000874313,0.009763514,0,0.001931034,0.000386,0,0,0,0.004371257,0.006895161,0,0.041171193,0.041171193,-0.000371711,0.001989242,0.00403,0.0088,0.003625355,0.143,0.965446,0.073571262
676,0.000868618,0.009797297,0,0.001888889,0.000353,0,0,0,0.004341317,0.006895161,0.0000506,0.041177113,0.041177113,-0.000440789,0.001828749,0.0038,0.00835,0.003476353,0.134,0.951624,0.076177369
676.5,0.000796683,0.009932432,0,0.001961686,0.000362,0,0,0,0.004371257,0.006935484,0.000164,0.040294397,0.040294397,-0.000417763,0.001757995,0.00363,0.00794,0.003292872,0.125,0.937802,0.078678971
677,0.000713658,0.00972973,0,0.002099617,0.000324,0,0,0,0.004371257,0.006975806,0.000156,0.039920857,0.039920857,-0.000321053,0.001720892,0.00367,0.00755,0.003114109,0.117,0.91707,0.082127655
677.5,0.000590169,0.009527027,0,0.002176245,0.000271,0,0,0,0.004341317,0.006935484,0.000205,0.038741569,0.038741569,-0.000281908,0.00171025,0.00373,0.0072,0.002818733,0.11,0.896337,0.085360796
678,0.000502348,0.009527027,0,0.002191571,0.000218,0,0,0,0.004281437,0.006854839,0.000254,0.037576814,0.037576814,-0.000259211,0.001613897,0.00368,0.00687,0.002670959,0.103,0.875605,0.08918178
678.5,0.000468778,0.009662162,0,0.002103448,0.000167,0,0,0,0.004251497,0.006895161,0.000336,0.036342087,0.036342087,-0.000286842,0.001362286,0.00368,0.00656,0.002603271,0.0965,0.847961,0.092401858
679,0.000378859,0.009763514,0,0.002061303,0.000103,0,0,0,0.004221557,0.006895161,0.000396,0.035278521,0.035278521,-0.000259868,0.001054791,0.00364,0.00625,0.002542474,0.0906,0.820318,0.095811352
679.5,0.000271256,0.009898649,0,0.00210728,0.0000101,0,0,0,0.004281437,0.006935484,0.000509,0.03458096,0.03458096,-0.000197039,0.000847158,0.00354,0.00595,0.002457355,0.0851,0.792674,0.099122872
680,0.000190928,0.009932432,0,0.002111111,0,0,0,0,0.004311377,0.006975806,0.000607,0.034774189,0.034774189,-0.000211842,0.000792625,0.0034,0.00567,0.002287866,0.08,0.765031,0.102983046
680.5,0.00021161,0.009932432,0,0.002130268,0,0,0,0,0.004311377,0.006895161,0.000666,0.034851696,0.034851696,-0.000254934,0.000730528,0.00333,0.00539,0.002118625,0.0752,0.730477,0.107391874
681,0.000183435,0.009864865,0,0.002149425,0,0,0,0,0.004281437,0.006774194,0.000678,0.033557762,0.033557762,-0.000310855,0.00066262,0.0033,0.00514,0.002061185,0.0709,0.702833,0.111408807
681.5,0.000248476,0.009763514,0,0.002157088,0,0,0,0,0.004221557,0.006693548,0.000688,0.034183737,0.034183737,-0.000335526,0.000603773,0.00321,0.0049,0.002029921,0.0669,0.670352,0.114681137
682,0.000319812,0.009628378,0,0.002126437,0,0,0,0,0.004191617,0.006612903,0.000778,0.031710516,0.031710516,-0.000342105,0.000527726,0.00303,0.00469,0.001964254,0.0633,0.63718,0.11759423
682.5,0.000438505,0.009695946,0,0.002153257,0,0,0,0,0.004221557,0.006612903,0.000762,0.031689525,0.031689525,-0.000267763,0.000494535,0.00294,0.00449,0.002002648,0.0599,0.604008,0.121389088
683,0.000448097,0.009662162,0,0.0021341,0,0,0,0,0.004251497,0.006612903,0.000828,0.031352047,0.031352047,-0.000226645,0.000571157,0.00269,0.00431,0.001948616,0.0568,0.571527,0.126144091
683.5,0.00041153,0.00972973,0,0.002072797,0,0,0,0,0.004311377,0.006653226,0.000956,0.031038252,0.031038252,-0.00025,0.000617867,0.00242,0.00413,0.001873171,0.0541,0.539046,0.13076193
684,0.000382755,0.009560811,0,0.002045977,0,0,0,0,0.004311377,0.006612903,0.00106,0.030629727,0.030629727,-0.000260197,0.000623878,0.00217,0.00397,0.00182863,0.0516,0.507947,0.135027064
684.5,0.000392347,0.009358108,0,0.002099617,0,0,0,0,0.004311377,0.006572581,0.000962,0.030035508,0.030035508,-0.00020625,0.000651662,0.00202,0.00381,0.001770081,0.0492,0.478231,0.138514937
685,0.000276051,0.009222973,0,0.002122605,0,0,0,0,0.004281437,0.006532258,0.000855,0.029733016,0.029733016,-0.000159539,0.000505723,0.00194,0.00366,0.001833919,0.047,0.448514,0.143087055
685.5,0.000123189,0.009222973,0,0.002111111,0,0,0,0,0.004281437,0.006451613,0.000856,0.029371856,0.029371856,-0.000119079,0.000435228,0.00198,0.00351,0.001754472,0.045,0.418798,0.147802869
686,8.87E-05,0.008986486,0,0.002084291,0,0,0,0,0.004281437,0.006370968,0.000957,0.02935517,0.02935517,-9.57E-05,0.000419293,0.00209,0.00337,0.00157851,0.0432,0.391154,0.153250221
686.5,0.000100709,0.008783784,0,0.002015326,0,0,0,0,0.004281437,0.006290323,0.001,0.02767747,0.02767747,-0.000143092,0.000470087,0.00223,0.00322,0.00143877,0.0415,0.366966,0.158135856
687,8.69E-05,0.008581081,0,0.00191954,0,0,0,0,0.004341317,0.00625,0.000969,0.026957303,0.026957303,-0.000240132,0.000491889,0.0023,0.00308,0.001348831,0.0398,0.34416,0.16404042
687.5,0.000059946,0.008412162,0,0.0018659,0,0,0,0,0.004431138,0.00625,0.000955,0.026760845,0.026760845,-0.000321053,0.000535895,0.00232,0.00294,0.001258806,0.0382,0.321355,0.169448583
688,0,0.008310811,0,0.001957854,0,0,0,0,0.004520958,0.00625,0.000897,0.026941156,0.026941156,-0.000300658,0.000540439,0.00231,0.00281,0.001234877,0.0366,0.299931,0.175451121
688.5,0,0.008412162,0,0.002030651,0,0,0,0,0.004640719,0.00625,0.000822,0.027179597,0.027179597,-0.000296053,0.000704872,0.0023,0.0027,0.001211863,0.0351,0.278507,0.181486317
689,0,0.008344595,0,0.002003831,0,0,0,0,0.004670659,0.006209677,0.000818,0.026513253,0.026513253,-0.000351974,0.000915209,0.00223,0.00259,0.001139363,0.0337,0.259848,0.187848093
689.5,0,0.008682432,0,0.00194636,0,0,0,0,0.004700599,0.006129032,0.000854,0.026449203,0.026449203,-0.000427632,0.000979262,0.00214,0.00248,0.001011773,0.0323,0.239806,0.194340501
690,0,0.008648649,0,0.001908046,0,0,0,0,0.004700599,0.006129032,0.00089,0.025306515,0.025306515,-0.000470395,0.001050908,0.00213,0.00238,0.000776119,0.0309,0.22322,0.200362634
690.5,0,0.008378378,0,0.00189272,0,0,0,0,0.004730539,0.006129032,0.000857,0.025268838,0.025268838,-0.0005,0.001012223,0.00203,0.00231,0.000660307,0.0294,0.207326,0.207109775
691,0,0.008108108,0,0.001885057,0,0,0,0,0.004790419,0.006209677,0.000759,0.023705246,0.023705246,-0.000555921,0.000933904,0.00187,0.00224,0.000700445,0.0278,0.194195,0.21396142
691.5,0,0.008243243,0,0.001911877,0,0,0,0,0.004790419,0.006290323,0.000767,0.022440378,0.022440378,-0.000608553,0.000801369,0.00179,0.00217,0.000681319,0.0263,0.180373,0.221283341
692,0,0.008445946,0,0.001961686,0,0,0,0,0.004790419,0.006330645,0.000736,0.021786414,0.021786414,-0.000638158,0.000748475,0.00177,0.00211,0.000588093,0.0249,0.169316,0.228546478
692.5,0,0.008885135,0,0.001980843,0,0,0,0,0.004700599,0.006330645,0.000665,0.02129769,0.02129769,-0.000671053,0.000633513,0.00181,0.00205,0.00052434,0.0232,0.157567,0.236554217
693,0.000117794,0.009324324,0,0.002091954,0,0,0,0,0.004730539,0.00641129,0.000648,0.022070605,0.022070605,-0.000608553,0.00053949,0.00181,0.00199,0.000441891,0.0216,0.145819,0.24441826
693.5,0.000273953,0.009662162,0,0.002145594,0,0,0,0,0.004760479,0.006491935,0.000628,0.0225744,0.0225744,-0.000578947,0.000397808,0.00187,0.00194,0.000397351,0.0199,0.134762,0.252380277
694,0.000258367,0.00972973,0,0.002061303,0,0,0,0,0.004730539,0.006451613,0.000563,0.022843521,0.022843521,-0.000657895,0.000242752,0.00195,0.00189,0.000377596,0.0182,0.125086,0.259937336
694.5,0.000258068,0.00972973,0,0.001988506,0,0,0,0,0.004730539,0.00641129,0.000517,0.021986102,0.021986102,-0.000743421,0.000196272,0.00193,0.00183,0.000382999,0.0167,0.118176,0.268317376
